speaker_q_values,episode_length,_step,_timestamp,global_step,episode_reward,speaker_loss,steps_per_second,epsilon,speaker_action_distribution_table,listener_action_distribution_table,listener_loss,listener_reward,listener_q_values,speaker_reward,_runtime,average_reward_last_10,run_name
,25.0,2474,1757585629.470575,2474,-18.435246944914574,,,0.05,"{'nrows': 3, 'sha256': '31c814238ca818d896956bfd4c31012ea72528cd26dff7de9366da079e807067', '_latest_artifact_path': 'wandb-client-artifact://j4pukbvix3k38lcpu2zd9muaebb01jtx0cxwk387i84m9jxh0scslam00a6m7dy8hb94f90ynaim63n9vshypx4w9hx7zw73vkzkw8et1x0ob9guapnhlamnazcrd7ym:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://33tvfoo9fzwfeyfepgqpagf5yr81q4aceuvq7u11uyut7fwdulydbfo11adq9k0k6p5zill5xtecbjnl9os7na8dscequqt931280fftsv1nlo8jzgqzxqa8dsasj943/speaker_action_distribution_table.table.json', '_type': 'table-file', 'path': 'media/table/speaker_action_distribution_table_2474_31c814238ca818d89695.table.json', 'size': 81, 'log_mode': 'IMMUTABLE'}","{'sha256': '451b83a6c320fcc1f48c035026b84ad0042fd5ec6ff50729729824948bc90a80', 'nrows': 5, '_type': 'table-file', 'path': 'media/table/listener_action_distribution_table_2474_451b83a6c320fcc1f48c.table.json', 'size': 102, 'artifact_path': 'wandb-client-artifact://mp9mf954sw4km2j6q5x1qhop7lzkod88vpxuhyo23a8a3nvx4kzpf775vt2zeixvl74q2nj7u90z0bvkngd89fdm4io9kvsbot8gm75wyrkarzit4zupbp7qa2ad1b6t/listener_action_distribution_table.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://zj0vt6snhrm1pjbgnfio24dyilxr9jd96hcqc1ikovwz8r195dr3c6vu0prueuunrzl0ht6u5s8ds5s5w613fpesu8v8q0yyh3a8g85rljpoardm5994lweqf5kzodn6:latest/listener_action_distribution_table.table.json'}",,-0.2862877355476403,,-0.2862877355476403,250.599377792,,learnable_alpha__21
-1.3111454248428345,,2530,1757585634.51409,2530,,0.1193371713161468,10.0,0.05,,,0.0987595841288566,,-1.3702237606048584,,255.655248334,-61.64186511402361,learnable_alpha__21
-1.1100530624389648,,2540,1757585634.7257118,2540,,0.1592377424240112,10.0,0.05,,,0.0925284922122955,,-1.2411036491394043,,255.853919375,-61.64186511402361,learnable_alpha__21
-1.025932788848877,,2560,1757585635.123626,2560,,0.1753382980823516,10.0,0.05,,,0.0932678133249282,,-1.0077574253082275,,256.254154834,-59.382151882970504,learnable_alpha__21
,25.0,2574,1757585639.605306,2574,-127.9287904718438,,,0.05,"{'log_mode': 'IMMUTABLE', 'nrows': 3, 'sha256': '2e8b356e29ffa293fb85246bb91d75e5980675eb534e874560760347ca08be5a', '_latest_artifact_path': 'wandb-client-artifact://i7y8xdikyy2tqcnuoqg0yzzw4vfstvhapp2g5ib2vysgwuxvh4cypyq4hswy7lb6u4yymig930afonpckxfsqce9b2mahh3vmif4ygvct64v4jzpt3qf5mnch9ndyvaj:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'path': 'media/table/speaker_action_distribution_table_2574_2e8b356e29ffa293fb85.table.json', 'size': 80, 'artifact_path': 'wandb-client-artifact://qlfq3ly77o7m19zd2kte4ubk9qwvoearen3zudlk8ragffom7dbpoddy80irl8wqjo2pfq9q1ep9x5yxnvheazcrhaaabfvcx7vzx3iy493s1ogtfx4ssh9eklgbmwlb/speaker_action_distribution_table.table.json', 'ncols': 2}","{'sha256': '21fcb802da781275456d0091d192b08e4f4cd0ce530a69ce2f5c146f2000cfcb', 'size': 102, 'artifact_path': 'wandb-client-artifact://em4kp13jqtb78747xhg1ai6uk7nrdb37354b2cwjhjbl2uhvqbubdjvvgkmenwb5u6ntdi2l1ubtiim8yjut4od0b2w2yamy4q9lf8acddedn0apyjff1pd2i3aw3sc8/listener_action_distribution_table.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_2574_21fcb802da781275456d.table.json', 'nrows': 5, '_latest_artifact_path': 'wandb-client-artifact://fq66qe27hta2eyrg4l0w529uziwyhtbmek7bs7aqoj9z7lxqzpxnaxoxczg9zfd56gz41d77zqa6crpd3wmps8krdev5txl1yyu3wlbwmvx1wn40v8uihc78mmjltxqp:latest/listener_action_distribution_table.table.json', '_type': 'table-file'}",,-11.509994838174878,,-11.509994838174878,260.752662125,,learnable_alpha__21
-1.0319788455963137,,2600,1757585640.223383,2600,,0.1787035763263702,10.0,0.05,,,0.0936387106776237,,-1.0725197792053225,,261.351120625,-76.441422280069,learnable_alpha__21
-1.2089886665344238,,2640,1757585645.1382642,2640,,0.1892770528793335,10.0,0.05,,,0.0787847638130188,,-1.0730812549591064,,266.270434959,-84.4265299208711,learnable_alpha__21
-1.2853045463562012,,2650,1757585645.340606,2650,,0.1678128242492675,10.0,0.05,,,0.0800734609365463,,-1.1361148357391355,,266.465622,-87.29878526914513,learnable_alpha__21
-1.407889485359192,,2670,1757585645.733495,2670,,0.1274944841861724,10.0,0.05,,,0.1214972808957099,,-1.3255466222763062,,266.674339042,-87.29878526914513,learnable_alpha__21
,25.0,2674,1757585650.207026,2674,-42.45638414139962,,,0.05,"{'artifact_path': 'wandb-client-artifact://jnl0kjpz8n0czvyhz4jlmvencmacs9gqwnzi0sixeqx4uszvspyol60nw3n8on4802iu32y2bu51c4545160armgeqzt4cgh9r6nl7sg55507mqdyrc1q1fe562uhx6l/speaker_action_distribution_table.table.json', 'nrows': 3, '_latest_artifact_path': 'wandb-client-artifact://eyufkeypcy48a39x1qjgto1az2uxpkpidnwojbm8eu1ogruj46i73bseg4l9vx9tssba8jiwnhd36qlb2rtai9m6ob4o9eow224q7qdlnowf4179xvyggstb69f6jcrk:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_2674_7cc6d7abcb4187c3934a.table.json', 'log_mode': 'IMMUTABLE', 'sha256': '7cc6d7abcb4187c3934af65f4381dd60037ab2b9d72ca3f385b2f7cf99b03ed6', 'size': 80}","{'nrows': 5, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://5v3j0axh087h1ccvu0iwelfz1tz9l2m8i4xkuhwvtvgch8mjpbjc5ann7yrvctin4mc04c4n29jp9nrk7yh092s4olgiegvpog9cmfkraav4i6tgpoochc34r0tdxn7u:latest/listener_action_distribution_table.table.json', 'artifact_path': 'wandb-client-artifact://iz3njr4y3q0livc7m85whh79hxnty8l2e6r8wte2ocygkpo74ckimun84962mngjakryfxrjtmcma6721wjcsbtgdsa73f0wb5bs8vkfk0sealzuwkg06p77pivvz43v/listener_action_distribution_table.table.json', 'ncols': 2, '_type': 'table-file', 'path': 'media/table/listener_action_distribution_table_2674_7caac053b6fa30756005.table.json', 'sha256': '7caac053b6fa307560056ea3a02590a5bba2fe62a18e9ec80517355f4ee870bd', 'size': 102}",,-3.476272606832864,,-3.476272606832864,271.348507667,,learnable_alpha__21
-1.370870590209961,,2690,1757585650.626685,2690,,0.1571280360221862,10.0,0.05,,,0.1143699809908866,,-1.0616042613983154,,271.762567959,-78.90972504606951,learnable_alpha__21
-1.3432462215423584,,2710,1757585651.032362,2710,,0.1554442346096038,10.0,0.05,,,0.0933215022087097,,-1.26806902885437,,272.165839459,-69.42118463088856,learnable_alpha__21
,25.0,2724,1757585655.0679512,2724,-293.0306684840235,,,0.05,"{'size': 80, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://hd26fvtoqrgmgmxujifr7ky1qks2c1jdq55g5c0fp0e51la5febgjno3blw5lkv8hgkb7e74xm148h5rcx8o5ow0xl86nebj6cja9ehzkm35jkjizaaoxgjoodqx7mxo/speaker_action_distribution_table.table.json', 'sha256': 'fa293684365f32ec774df5b5c6c37359910a5a59ad190a00c3f6b06eb6ff4b30', 'nrows': 3, '_latest_artifact_path': 'wandb-client-artifact://nzculy1mbtvqkz90d4gb72cnaecausayfb1hrx1jkscdb249n43zorvyudmxtq6a217bjn4dh2xfl6801m4v426eme278dn0ljlcvmqa3dl5yp7cjvu6iuniezhqn22w:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_2724_fa293684365f32ec774d.table.json'}","{'ncols': 2, 'nrows': 5, '_latest_artifact_path': 'wandb-client-artifact://oclisv5dxffrzx9b68q8egotn3usnva1ff75z6qz277z8anqf2so9jycn82s64t3c2d9mlz4xnqgqr4uxcpm4oxs5rss9gihi580sdep30jlp321fxp5wkx9577816k4:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'sha256': '2f2c9695925bd0f5744a01f8224ef5b762664b6764847e1a6492d368da4cd496', 'artifact_path': 'wandb-client-artifact://mq8t9hevgeugjzl8qmfkaelxn9totscyaopfpmotmr0m58p85ljj0ehewlrkf8w9qko0nbys43e7niqq6ptm9vo5ib376kdz7q3c4bo4x32oo824rxc7mwvuf1fj5kja/listener_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_2724_2f2c9695925bd0f5744a.table.json', 'size': 101}",,-26.55262733597835,,-26.55262733597835,276.220533042,,learnable_alpha__21
-1.3787552118301392,,2730,1757585655.290434,2730,,0.1124787777662277,10.0,0.05,,,0.1195633262395858,,-1.3454153537750244,,276.422066292,-96.88072678479946,learnable_alpha__21
-1.0604060888290403,,2770,1757585656.09106,2770,,0.1267905384302139,10.0,0.05,,,0.1794920116662979,,-1.401594161987305,,277.03158675,-92.94356750573064,learnable_alpha__21
-1.0360099077224731,,2780,1757585661.040771,2780,,0.1215600073337555,10.0,0.05,,,0.1326619684696197,,-1.3088278770446775,,282.170245084,-84.31739064269463,learnable_alpha__21
,25.0,2824,1757585666.2947142,2824,-32.35930113492697,,,0.05,"{'ncols': 2, 'size': 80, 'artifact_path': 'wandb-client-artifact://yyx4yf9b0lpp5jofqmarro77mntu8eqmv5jb9v00i4g8hoquo8bh4u5dmagd3dip7fibyxqaueq9cqfhtstia9qxqw3govgylyokpj2mteswdpgzcnzpwqa9qo2rj4rl/speaker_action_distribution_table.table.json', '_type': 'table-file', 'path': 'media/table/speaker_action_distribution_table_2824_7dd8e7aafb243644baf8.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 3, 'sha256': '7dd8e7aafb243644baf80a7aa4cfa2e661f2217c70069cc84a014e61cdac9621', '_latest_artifact_path': 'wandb-client-artifact://o9zucmujj13s1c7zo7yu7cksltvzrfkupi8p9tsg0vl7a2470ycr9c08m5vhb5gsisl6877qkcnvprryolyuqssmsgyzwccj9jd365khsmhahai19uygehhau6lpo09f:latest/speaker_action_distribution_table.table.json'}","{'sha256': '8c2492e1ae85abd05fb1116879122da7861ae95fe464cb3e0b3573388622e27e', 'size': 101, 'ncols': 2, 'nrows': 5, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://5q0zwleficil7ol4a2jt30ksyppgcps81wxfdzi00eetqsyxyyg5y2ukqqk022qyqvvlw9r7xu8oek75u0bsxw2kem6btbk1g1z2i3jhi1aja5rj549bczzx5qux3nh8/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://0d7kl93lu9bbi95zyc49l4obxe0ii6t0aoq45titzbdsewenp14fa3aj4n2of4sdp6hrdadtjkzoopufy6cbmt9a9l58el9knbgjc94clpsplpyekacsiv1qwk07w3om:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'path': 'media/table/listener_action_distribution_table_2824_8c2492e1ae85abd05fb1.table.json'}",,-4.655279423459314,,-4.655279423459314,287.449224834,,learnable_alpha__21
-1.254374384880066,,2840,1757585666.72525,2840,,0.1686626672744751,10.0,0.05,,,0.1301105767488479,,-1.1057041883468628,,287.856708709,-83.87710393937719,learnable_alpha__21
-1.2947182655334473,,2860,1757585667.125107,2860,,0.1920331716537475,10.0,0.05,,,0.1166122630238533,,-1.2594951391220093,,288.250156667,-76.21802854257487,learnable_alpha__21
-1.4148194789886477,,2880,1757585671.353187,2880,,0.1487502753734588,10.0,0.05,,,0.1229580715298652,,-1.3747549057006836,,292.47564475,-76.50391861192409,learnable_alpha__21
-1.2528071403503418,,2920,1757585672.190676,2920,,0.0986737832427024,10.0,0.05,,,0.0846293717622757,,-1.1415773630142212,,293.13188825,-78.63661444142073,learnable_alpha__21
-1.0628597736358645,,2940,1757585676.660245,2940,,0.0853395387530326,10.0,0.05,,,0.0772605240345001,,-1.1558104753494265,,297.782592125,-80.38556131716923,learnable_alpha__21
-1.110931158065796,,2990,1757585682.731426,2990,,0.1185128986835479,10.0,0.05,,,0.0813670381903648,,-1.1338242292404177,,303.863347292,-85.06789698638929,learnable_alpha__21
-1.189589262008667,,3000,1757585682.93252,3000,,0.1071467772126197,10.0,0.05,,,0.0880734026432037,,-1.121302843093872,,304.084300417,-84.29580308553028,learnable_alpha__21
-1.3178898096084597,,3050,1757585688.192818,3050,,0.1503431499004364,10.0,0.05,,,0.1022990718483924,,-1.1822192668914795,,309.411763125,-78.36325379930678,learnable_alpha__21
-1.4433186054229736,,3070,1757585688.800618,3070,,0.1247777193784713,10.0,0.05,,,0.0919640585780143,,-1.2278659343719482,,309.7452225,-78.36325379930678,learnable_alpha__21
,25.0,3074,1757585692.698186,3074,-90.86179916543664,,,0.05,"{'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3074_1facfce6103cd6a96618.table.json', 'size': 80, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://6k1j59gfnw92zwsaje7ot89rcozzhno9o5dz3awp4e8vf9qvtvb9c0uuhe8ufjj7fees6bt45accmx3ph4uiny6nmkp8rp2bdwk497nsdjy5uuckzcpcol2ekanhipi9/speaker_action_distribution_table.table.json', 'nrows': 3, 'sha256': '1facfce6103cd6a966180cabac1f558cf746702247534c4dcbad9f9a81682dbe', '_latest_artifact_path': 'wandb-client-artifact://uzpdsb5r2d3blgmh2gk4osp1kdrm0hc7kp4v6uggio5ps94ewcwfwm3wxtcnnmcgw87axqrvex8gh6rlte5ojkxo5f79wb8iuj019ckpb7m5ni5jw5nyynmh01n75cad:latest/speaker_action_distribution_table.table.json', '_type': 'table-file'}","{'sha256': '38fa446b667e09a5ac35cfe8738f82a674184b9d03848f038c984905c873e587', 'size': 103, 'artifact_path': 'wandb-client-artifact://dey4jwzh98jx435tsgllu3jlytqifs3uk0lop8d6j8m687e5v1os28edgcifj0kz4an3g66yh3wp16ayxunwqumbn50jeccq0vwdnb5zee3ojqe812895516cr1l8qvm/listener_action_distribution_table.table.json', 'ncols': 2, 'nrows': 5, '_latest_artifact_path': 'wandb-client-artifact://0e76cel0l1qp0e9nhdijd872zs00m6mv7pbwc3ugwfttnp500ljvbwtd0uj7hyemxjv3z7qbbuz3slxoit4d2led8y6itw64zoxhhnh9qj6gm7y90jvv4t0ch5o7rkc0:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3074_38fa446b667e09a5ac35.table.json'}",,-5.290714455479464,,-5.290714455479464,313.851395792,,learnable_alpha__21
-1.3850480318069458,,3100,1757585693.336085,3100,,0.1402586102485656,10.0,0.05,,,0.08276928961277,,-1.1594817638397217,,314.470927,-103.67945996359438,learnable_alpha__21
-1.2326774597167969,,3110,1757585693.539797,3110,,0.1050717383623123,10.0,0.05,,,0.0846640020608902,,-1.2634434700012207,,314.672471959,-103.67945996359438,learnable_alpha__21
-1.2164252996444702,,3130,1757585697.7259898,3130,,0.0856612920761108,10.0,0.05,,,0.0831759795546531,,-1.2110061645507812,,318.85064125,-114.43590696486636,learnable_alpha__21
-1.1337109804153442,,3140,1757585697.91938,3140,,0.1371565461158752,10.0,0.05,,,0.063945785164833,,-1.240855693817139,,319.047391667,-114.43590696486636,learnable_alpha__21
-1.1436057090759275,,3150,1757585698.116128,3150,,0.1128167659044265,10.0,0.05,,,0.0961835980415344,,-1.2788937091827393,,319.252031875,-110.04517923456103,learnable_alpha__21
,25.0,3174,1757585702.351229,3174,-59.85623629186922,,,0.05,"{'artifact_path': 'wandb-client-artifact://il8lt84gos1907uzms7xdr9ktug961o7xi5gef998eunmsq7r1avicek11ecnttf3t5cphpoc4gtu3xbdylgpouj5xij0sun668v81yz9y448kt03u2mynlcc0oxxbae/speaker_action_distribution_table.table.json', 'nrows': 3, 'sha256': '3d74a80b0f907a1264af10ec2d38a9258b0df238d107d91624d968fedafd0394', '_latest_artifact_path': 'wandb-client-artifact://avzvpq6o8vm8gcy5mh4a6q91388kiuj4kdkw3043ewrnajmaev1xrmwud8gc1qikiofenpwioriodr11jc0eamf8gyeuhjdlc9arl5252mmld3guu0oxfn6k35jwcuxj:latest/speaker_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3174_3d74a80b0f907a1264af.table.json', 'log_mode': 'IMMUTABLE', 'size': 80}","{'sha256': '90f7f7f665aca18af1feaf86b6a3415fbe21511c777a22f2a8d20dc713643769', 'size': 103, 'artifact_path': 'wandb-client-artifact://rzdz38pj1lc3wuoaak5xdzncihhcu70di6mhlczrecsy6eq5t1aehf2c0qz47p7o2domszy1jidhbl4xf8a46l6xkpp350cu7arw4jhjlpnwexw91sriojfacuy77nas/listener_action_distribution_table.table.json', 'ncols': 2, 'nrows': 5, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3174_90f7f7f665aca18af1fe.table.json', '_latest_artifact_path': 'wandb-client-artifact://wnv3z4voh7tdh7zg90y532ia54me1wsamq2fwf288ta7c8hq1v5btq0wrz6geof6es8pd7lbaaa5vlvywgm9xuzcpylpn4v41hgf7vx38g1mbzadmq07o2gdrnu03imx:latest/listener_action_distribution_table.table.json', '_type': 'table-file'}",,-2.0981519069638854,,-2.0981519069638854,323.504260584,,learnable_alpha__21
-1.4079455137252808,,3230,1757585708.2322052,3230,,0.1353410482406616,10.0,0.05,,,0.0767114758491516,,-1.055445909500122,,329.366405542,-79.6105726919801,learnable_alpha__21
-1.404435157775879,,3240,1757585708.434808,3240,,0.1520857810974121,10.0,0.05,,,0.0841430127620697,,-1.109768986701965,,329.564109375,-79.6105726919801,learnable_alpha__21
-1.1986724138259888,,3300,1757585713.729735,3300,,0.0993026196956634,10.0,0.05,,,0.092966228723526,,-1.2389857769012451,,334.865330125,-84.36792897497091,learnable_alpha__21
-1.0776405334472656,,3320,1757585714.1341922,3320,,0.1139604449272155,10.0,0.05,,,0.0834036767482757,,-1.2190954685211182,,335.076718709,-84.36792897497091,learnable_alpha__21
,25.0,3324,1757585718.029109,3324,-37.27125660368578,,,0.05,"{'_latest_artifact_path': 'wandb-client-artifact://k6ymxzq1afsb0o48fsxpwwb21mhfy4vmme2mn58t3fdasbhjfv5wyzxxgdwj0d6ty7zu78fd9gjvumjl9p8nan7nluy1n9gqw4y66z123snq8r58yrauj70wh8d7bm38:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3324_9f67fcaef243dc37ac61.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 3, '_type': 'table-file', 'size': 80, 'artifact_path': 'wandb-client-artifact://1js56qccl3da7wdjjxwy0xzok9huji319d784rhhjsc5m1blr343bvb810190j61m1rck1zj7tbmilfsvadnv57fz8b9io3ezystyn2ptrrkl2tayhp810kvbl0tk153/speaker_action_distribution_table.table.json', 'sha256': '9f67fcaef243dc37ac61bb3cc3bc4cb1f21df3150ce8fa41ac56627cf32a7744'}","{'artifact_path': 'wandb-client-artifact://dwd8e2gxs7g59ozvihfoqxf2or4qk08d71zryqwekbtgvs16fhthv7x4tg745q9p7udsgt8wut3zmdgrr5vkhauwrcmwb7z6w15qo2natg0e1w6emin7iz8j084wj3hp/listener_action_distribution_table.table.json', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://xc9rnjq7fe79djvkwn1tui0io8pglv4nan3y2qksl9w8k636yedtp50k3hgirpkym1mxb2f5gz1rvke7rtej51oj9nlj3zjklp44o3j61lgxik7rghp2zmk55zbx9ut8:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'size': 101, 'nrows': 5, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3324_031fe2ef6b39592c7f65.table.json', 'sha256': '031fe2ef6b39592c7f6554da2cfadb4588cce4144cd4d7eb08f696306f566807'}",,-0.8717637692689169,,-0.8717637692689169,339.300129375,,learnable_alpha__21
-1.1251420974731443,,3330,1757585718.3682292,3330,,0.1224724352359771,10.0,0.05,,,0.0743537843227386,,-1.2084970474243164,,339.569092167,-79.00887471879581,learnable_alpha__21
-1.1763582229614258,,3340,1757585718.6372,3340,,0.1167304441332817,10.0,0.05,,,0.0764747783541679,,-1.2857691049575806,,339.868004167,-79.00887471879581,learnable_alpha__21
-1.3376237154006958,,3350,1757585718.936026,3350,,0.1785719245672226,10.0,0.05,,,0.0825374573469162,,-1.3292782306671145,,340.213509042,-56.81678390253999,learnable_alpha__21
-1.3300988674163818,,3390,1757585724.5109918,3390,,0.1560141444206237,10.0,0.05,,,0.0681037381291389,,-1.119394063949585,,345.641935667,-37.77277108415499,learnable_alpha__21
-1.4728951454162598,,3410,1757585724.910159,3410,,0.124135248363018,10.0,0.05,,,0.0611630640923976,,-1.108999252319336,,346.047639167,-42.22458432911565,learnable_alpha__21
-1.1205730438232422,,3450,1757585729.568457,3450,,0.1252523511648178,10.0,0.05,,,0.0815533325076103,,-1.1714303493499756,,350.703664375,-41.92825896572646,learnable_alpha__21
,25.0,3474,1757585733.8647838,3474,-19.717205700793233,,,0.05,"{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://sxcnmqqr33b7n9ygotgaoph9scbxpldtdz7pf88l82cpp42o3r2dmk8ayzj6gabsv82p43wcmbontbeey8eyxb5b21frxfovj6mkiblyb08hthnmwybj25i0vz2oekdi/speaker_action_distribution_table.table.json', 'nrows': 3, '_type': 'table-file', 'size': 81, 'sha256': '0e1d4a0a509b96330a9f8e41305f38c5ec1a84f216269bf336164ee90a043735', '_latest_artifact_path': 'wandb-client-artifact://7jfwsp1fte359py19d7veevxuxvhg1ffre7jv0tx94rpuvxk096fwkl539k20avf8n0mgqfj0jfz7s4sbm8oz9l9frrfvofb0n7emm3kv7n0rz2oa9xpalaxdfnf5qif:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3474_0e1d4a0a509b96330a9f.table.json'}","{'size': 102, 'nrows': 5, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://ublcefin0pgk9gpiyyrnq2wuzda4joux4h1viujepn4j6e22k9f4g0j3y06rndit6a89az6nx37va884d1ncvx6ntvhiptkcvgdlf3cvs0ngn30ougub4z59tmgf20j9:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'path': 'media/table/listener_action_distribution_table_3474_58d7538c19f188e74f43.table.json', 'sha256': '58d7538c19f188e74f4355f147fadc4dd64bed6ccbf83997ac22998d99087ed6', 'artifact_path': 'wandb-client-artifact://1xsm0gspldejt5v6zxbnwkj8lzfvobu9u10mw120cnaf1l5fbjb5i8eqlc6so6m0sulvavfhv9p4l2jti40k5mwmdei5i9sf81ybi9ap1ntw22belnbgcv34e3c57jun/listener_action_distribution_table.table.json', 'ncols': 2}",,-1.235998528358139,,-1.235998528358139,355.098849334,,learnable_alpha__21
-1.234359860420227,,3510,1757585734.976176,3510,,0.1832075715065002,10.0,0.05,,,0.0637098252773284,,-1.131170392036438,,356.161446292,-39.126859749595795,learnable_alpha__21
-1.29925799369812,,3520,1757585735.229138,3520,,0.1755922734737396,10.0,0.05,,,0.0663941204547882,,-1.1777665615081787,,356.172854959,-39.126859749595795,learnable_alpha__21
-1.446467638015747,,3530,1757585739.474587,3530,,0.161860242486,10.0,0.05,,,0.0974061638116836,,-1.2664772272109983,,360.606540334,-44.868766042168225,learnable_alpha__21
-1.4657351970672607,,3550,1757585739.872899,3550,,0.1318626701831817,10.0,0.05,,,0.0855828523635864,,-1.1692217588424685,,361.002215709,-49.46194320366213,learnable_alpha__21
-1.5138325691223145,,3570,1757585740.268161,3570,,0.1268057078123092,10.0,0.05,,,0.0901308730244636,,-1.2105056047439575,,361.21161375,-49.46194320366213,learnable_alpha__21
-1.366370439529419,,3580,1757585744.310267,3580,,0.1258417665958404,10.0,0.05,,,0.087838590145111,,-1.1708123683929443,,365.44538675,-70.23867095859706,learnable_alpha__21
-1.3415935039520264,,3590,1757585744.512759,3590,,0.1153787672519683,10.0,0.05,,,0.063808873295784,,-1.1486709117889404,,365.727366209,-70.23867095859706,learnable_alpha__21
-1.2379450798034668,,3600,1757585744.794813,3600,,0.1139499545097351,10.0,0.05,,,0.0855818316340446,,-1.1373521089553833,,365.935839,-75.17170222430438,learnable_alpha__21
-1.2040317058563232,,3620,1757585745.211322,3620,,0.1112967282533645,10.0,0.05,,,0.0762608274817466,,-1.275426745414734,,366.155288792,-75.17170222430438,learnable_alpha__21
-1.1383930444717407,,3640,1757585749.7947788,3640,,0.1412344872951507,10.0,0.05,,,0.0878299474716186,,-1.2770142555236816,,370.949032125,-104.31736682308396,learnable_alpha__21
-1.1913557052612305,,3660,1757585750.223731,3660,,0.1804265081882476,10.0,0.05,,,0.0691361501812934,,-1.3916985988616943,,371.356699792,-108.80444166352736,learnable_alpha__21
-1.1928110122680664,,3670,1757585750.4239402,3670,,0.1586072593927383,10.0,0.05,,,0.0774748623371124,,-1.3056011199951172,,371.36779425,-108.80444166352736,learnable_alpha__21
-1.2701984643936155,,3680,1757585754.420769,3680,,0.1681892275810241,10.0,0.05,,,0.0833612084388732,,-1.2142033576965332,,375.548841667,-114.49844852881428,learnable_alpha__21
-1.4138909578323364,,3720,1757585755.205853,3720,,0.1305030286312103,10.0,0.05,,,0.0721926465630531,,-1.2291626930236816,,376.149268709,-114.99242843721184,learnable_alpha__21
-1.5498113632202148,,3730,1757585759.293791,3730,,0.1461831033229828,10.0,0.05,,,0.0695227682590484,,-1.177626609802246,,380.426063625,-130.42139902792334,learnable_alpha__21
-1.123490810394287,,3770,1757585760.094901,3770,,0.1203228831291198,10.0,0.05,,,0.0773337930440902,,-1.2743124961853027,,381.038770459,-138.55416478808542,learnable_alpha__21
-1.2438795566558838,,3820,1757585765.57392,3820,,0.1110064089298248,10.0,0.05,,,0.0697668269276619,,-1.303040623664856,,386.522135542,-136.3366388393802,learnable_alpha__21
