episode_reward,speaker_loss,listener_loss,speaker_action_distribution_table,_step,_timestamp,episode_length,speaker_reward,listener_reward,speaker_q_values,listener_q_values,average_reward_last_10,_runtime,listener_action_distribution_table,epsilon,global_step,steps_per_second,run_name
,0.130818024277687,0.1099350899457931,,3130,1757670567.850537,,,,-1.3411657810211182,-1.3741663694381714,-99.5957910252596,322.548543375,,0.05,3130,9.0,learnable_alpha__21
,0.1496984958648681,0.151007279753685,,3140,1757670568.076289,,,,-1.22930109500885,-1.4965214729309082,-99.5957910252596,322.797624625,,0.05,3140,9.0,learnable_alpha__21
,0.1345615833997726,0.1059717386960983,,3170,1757670568.753983,,,,-1.193049669265747,-1.3624749183654783,-97.60709507448496,323.237750917,,0.05,3170,9.0,learnable_alpha__21
,0.1625940501689911,0.0797881335020065,,3190,1757670573.090242,,,,-1.1110260486602783,-1.1791692972183228,-105.4940104710564,327.769597625,,0.05,3190,9.0,learnable_alpha__21
,0.1643761098384857,0.0881675779819488,,3200,1757670573.297215,,,,-1.2795069217681885,-1.1519272327423096,-106.58704945832704,327.98242125,,0.05,3200,9.0,learnable_alpha__21
,0.1155678480863571,0.1112545877695083,,3220,1757670573.719314,,,,-1.2066282033920288,-1.165726900100708,-106.58704945832704,328.204400875,,0.05,3220,9.0,learnable_alpha__21
-285.7662506134653,,,"{'_latest_artifact_path': 'wandb-client-artifact://ym2drrwbqm4s33x65uudsoh1p1d79xm7nrqyqlm7h4pofsggxwdlzl16paaz4cv03fgprqmpy2cndwopf4ju3bbujdn4g3f3kvoqxi6haesg9i1rcihnpplc5urc6u4g:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://c0lkmba0b668qpoi2q1pdtupmguagrkqkdqn24fhajj3m9ab9epo12878sj31zzs6go3dju7p5r9zreaum86oyfpawjwttugcs8y2juwooi6d5t6vxqexstruevxtklh/speaker_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3224_4ed867d8ac41977069db.table.json', 'size': 80, 'sha256': '4ed867d8ac41977069dbf1afeb2035a091f65ab61837bf85d786eaa76a8311ce'}",3224,1757670577.600222,25.0,-28.873072394471087,-28.873072394471087,,,,332.297245542,"{'artifact_path': 'wandb-client-artifact://6v3v61nuw3ucufxw2dc1tguuqq40jr7qq321blwo6stsqlntoimtua38novhio5a0uhu1k6dnnb35f1ancw2nsccfqpr1qf00wgmo45j6wqix1eykzmtyakr94tiszao/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://y601g8nabgqqc55v07q8jgj0axsq7f5ibxb6yeduqphzwfnzdme1v6wkahwkjh8goagec2x2nsr7h7wvqeti1xf8kjbsxfy6gfmh98v0xuin3l7egmez66cyyry0np9e:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'sha256': '9ad15678c8d2bb22558d7dbeb8f2cd115071af207f06843924d1e62aa1d23965', 'size': 102, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3224_9ad15678c8d2bb22558d.table.json', '_type': 'table-file'}",0.05,3224,,learnable_alpha__21
,0.1860323399305343,0.1029240489006042,,3240,1757670578.033814,,,,-1.3029218912124634,-1.189535140991211,-124.72492327053196,332.712826042,,0.05,3240,9.0,learnable_alpha__21
,0.1724368035793304,0.1010061874985694,,3250,1757670578.240192,,,,-1.2644661664962769,-1.3314969539642334,-125.46493965545044,332.919693917,,0.05,3250,9.0,learnable_alpha__21
,0.1824094653129577,0.1046663224697113,,3270,1757670578.650195,,,,-1.2477014064788818,-1.360040307044983,-125.46493965545044,333.133470084,,0.05,3270,9.0,learnable_alpha__21
,0.1876742243766784,0.1012792885303497,,3280,1757670583.0301042,,,,-1.3627902269363403,-1.502718448638916,-126.33457067815664,337.74090225,,0.05,3280,9.0,learnable_alpha__21
,0.1257947385311126,0.1131656616926193,,3310,1757670583.687149,,,,-1.19659161567688,-1.3242946863174438,-123.55555037925453,338.369902917,,0.05,3310,9.0,learnable_alpha__21
,0.1234897673130035,0.1056647002696991,,3320,1757670583.897022,,,,-1.224496603012085,-1.3107460737228394,-123.55555037925453,338.380622,,0.05,3320,9.0,learnable_alpha__21
,0.0963052809238433,0.0917286872863769,,3340,1757670588.306558,,,,-1.352550029754639,-1.251279592514038,-141.7122251432844,342.990866167,,0.05,3340,9.0,learnable_alpha__21
,0.1556874811649322,0.1251498758792877,,3350,1757670588.517814,,,,-1.3823548555374146,-1.1940362453460691,-122.41652643405004,343.19519375,,0.05,3350,9.0,learnable_alpha__21
,0.1804225295782089,0.0831310003995895,,3370,1757670588.9262369,,,,-1.272841215133667,-1.0848007202148438,-122.41652643405004,343.410029959,,0.05,3370,9.0,learnable_alpha__21
-187.83963704580464,,,"{'size': 81, 'sha256': 'b431a2c6ce9e35d00634cde44ad3b3e7fefc50c2068ff206e842378a079a2113', 'artifact_path': 'wandb-client-artifact://a5yt3ewh5zyj1hr2kcue743nkunmshaeej7h5d0ecnzrjmpq0ze63pivdd9o2s1twqzrp8nkq26wtegzhkta5bfdaw8p0txi8erqmm3b10pcgyddk9bb0aou8u45n43j/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://r0z5gxsm689l205aow8kofdpkigzw7o84baazpllh9pfx2jxip27iw3cazv96fq4rmu0q7n537pjjsyq3s9tywdd67k2al782sv4dnkr00on40zokc5b48rwb4adzife:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_3374_b431a2c6ce9e35d00634.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file'}",3374,1757670592.838559,25.0,-18.49159284482493,-18.49159284482493,,,,347.547278334,"{'_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://852d04fa9qauuspezszvuybnutkw6zm8i7w8005tj8tkd1b0ayll9p1bfhbpst6nxo0nleqcg74d7kpa6ro82qza47gccals2m3zypk8ucn7k9ss6z0mqlyra0ayqm1m:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'sha256': 'e75ba3d06be04e8ae18600d784621750e3bc5683472a15ba654e55f8f9dfffe2', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://x73m8i49x8kid42qhdrt8rb9s5q6xjw87g5fv5sjwz9nlm33tud5b7osl09oxp9tslj8znmgmlesxo2hk159f06domu0mjxx2w4h0ckzmarrhxv87azqzroez1v9c41d/listener_action_distribution_table.table.json', 'size': 101, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3374_e75ba3d06be04e8ae186.table.json'}",0.05,3374,,learnable_alpha__21
,0.1252383142709732,0.080001100897789,,3410,1757670593.690734,,,,-1.2842841148376465,-1.4046893119812012,-122.44200047926454,348.3733925,,0.05,3410,9.0,learnable_alpha__21
,0.1716189235448837,0.1223681718111038,,3420,1757670593.900109,,,,-1.3135097026824951,-1.5609501600265503,-122.44200047926454,348.383887375,,0.05,3420,9.0,learnable_alpha__21
-24.78985627167981,,,"{'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_3424_6b2103286e569e45a086.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'sha256': '6b2103286e569e45a086b22884d47cf17c8ec28bb63647235d37c1afb9d276bb', '_latest_artifact_path': 'wandb-client-artifact://zjjnxuoocw5m988t8t70bn4oe27rkpr6o5aqbcf13p2qrnt3xydbjvyxy0anomma46yhlodzhqso8u7n21v0tmk7h48h0inshiq8ohpyadawj9bnt5vgqpl4obi96683:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'size': 80, 'artifact_path': 'wandb-client-artifact://1vdt3bck9vvim66ed2hz0ebxk9w5yc8509zqs31leolxb4igumx6wlyqnzyqfdw9a375hbetgr2yi0qjf3051l4iolarxgb94ebqmdv5s4pt4llezaqeqit7kcjuls0n/speaker_action_distribution_table.table.json'}",3424,1757670597.826321,25.0,-2.2100392259468618,-2.2100392259468618,,,,352.573783209,"{'path': 'media/table/listener_action_distribution_table_3424_9421144e67ffc902625b.table.json', '_type': 'table-file', 'nrows': 5, 'size': 102, 'ncols': 2, 'artifact_path': 'wandb-client-artifact://eklkf0pwebtriqwpdviu2l8zn5tgoqg1f8pyicathxrgbfwlx1f90lr89biw957n9vv40ucr2r5fm66b50qoleddzaw4r51hd3z3d9120yn6mj81ti525hewu5qe3gwu/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://s9r8a3eihm4v0b8tshsisxvms9qfen72jj4uavmy7iej87lytst4s6y3d9unk4l099z7n78hc2111eyzp6bnrvfwfaolso52wswonotyplnx5f5f0fenvp96dw872xip:latest/listener_action_distribution_table.table.json', 'sha256': '9421144e67ffc902625baf366c5dd1e95b7ecd7ff885a338861f8ae876cd4868', 'log_mode': 'IMMUTABLE'}",0.05,3424,,learnable_alpha__21
,0.1430640071630478,0.1093584224581718,,3440,1757670598.354781,,,,-1.2015862464904783,-1.4287546873092651,-110.32917693510667,353.036593834,,0.05,3440,9.0,learnable_alpha__21
,0.1389126032590866,0.1052860543131828,,3470,1757670598.996779,,,,-1.4423022270202637,-1.1394675970077517,-107.44074620987718,353.481040584,,0.05,3470,9.0,learnable_alpha__21
-61.18108979206371,,,"{'size': 81, 'log_mode': 'IMMUTABLE', 'sha256': 'b47e473f0420a48408770c49c5eb765e82cee8b2dc807b7921bc5f0b195a7fe1', 'ncols': 2, 'nrows': 3, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://glhqwx29z0ss5y5s3lonmhxpof4e66yovcw4i8mthmkm5vvp4uei1z08g63qy1lgfgy891xilcozg6u3ysfjxxfwetwt4mnxtrttjwb5m74s4tru2s6wkw12qg2fyxnc/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://969b6ehxj775300vo6u3bevrezjr5rq9nxg8x61s9wa1rdarnym6wl6ajd90rigr6qz1nkllj8bqjh0iml1hlp5o7vo49dcgc7uhls8tc08mxhnd65gpphi8gm0ign4s:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_3474_b47e473f0420a4840877.table.json'}",3474,1757670602.922575,25.0,-5.310666047901111,-5.310666047901111,,,,357.624245292,"{'nrows': 5, 'size': 102, 'ncols': 2, '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://f5phvqfb6ficcnvlvmupwdemnjf8d7depfo01ymjx4pt2fo5j8da6rutqc3f0rgdyyo451mblignah89te1qaxv7mus8orghlbxv0f1vifwc9j6f4ydm22vh8f541trd:latest/listener_action_distribution_table.table.json', 'sha256': '9def8852ab3c14fb1d7c6328c5affd50e0e23c59bffb5722ed37394535ec0b27', 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3474_9def8852ab3c14fb1d7c.table.json', 'artifact_path': 'wandb-client-artifact://n043azjtmewyhflhaldd55jfmfp13qtu761reb7j6p3ow3n4gpmb7fvuvb1ur6z75t3b3zi7jrfieh53eoelo4yfha61s14yj9y1cvk3uw8kre86tlswooikmot2agb7/listener_action_distribution_table.table.json'}",0.05,3474,,learnable_alpha__21
,0.1007012128829956,0.0873825103044509,,3480,1757670603.150603,,,,-1.3912253379821775,-0.9765478372573853,-84.98223012773701,357.833594792,,0.05,3480,9.0,learnable_alpha__21
,0.125677078962326,0.1046962961554527,,3520,1757670603.98143,,,,-1.2183446884155271,-1.0343105792999268,-84.63539851901128,358.465742625,,0.05,3520,9.0,learnable_alpha__21
-103.17622335981798,,,"{'sha256': 'e0228014d6afa44ea5f823362ee347d9ee24e8e355d2f76914599c7867824966', 'artifact_path': 'wandb-client-artifact://xmp08065zvz66uonygxkeh14q5z226oawy2ca5eumb5tizk7g2yy72xg8e4kn63mosqzuzlcvg7exf68eiyx4t5dr9ga1khlwb8mrniq39qg1rdbjlh8c9qbwidfbgu6/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://7be5brudt44293kxlg3hzqc9q92eblurh2g3bttenc6v60axs1d5rn5biy3t083uyy4akuy349wn00m7pjgozei161lpcoe528gppkci3x560z2zhd9vyzuqzo0xjth4:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3524_e0228014d6afa44ea5f8.table.json', '_type': 'table-file', 'nrows': 3, 'size': 81, 'log_mode': 'IMMUTABLE'}",3524,1757670607.853709,25.0,-10.917405649399171,-10.917405649399171,,,,362.583620625,"{'nrows': 5, 'sha256': 'd7a357541c77c1d67a1d9842a22f75a252a766bf99fa140bd7f39453416b180b', 'size': 103, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://a89ipx1uljzp8kbyy21jcqch5m4kusot661rhfr1oyohc3kjti8k11b6myqi9nvaj0bmw40royu1ue70ap4kur9mvqf3dsgj7tubsnyutfnv1pxxlw7p8pmc8l0samg5/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://z0wjqhfnv7jn56m9q9f57oh5795t4dny34q08i5ten0cg5wj58wway7w1988z5x2oq3hb2lfkk7v1778fodsejij9ndhwjnzd96wq39ljo9c9w9ls78ucttoux2n6btl:latest/listener_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/listener_action_distribution_table_3524_d7a357541c77c1d67a1d.table.json'}",0.05,3524,,learnable_alpha__21
,0.0997556149959564,0.1092875301837921,,3540,1757670608.319796,,,,-1.2592213153839111,-1.352733850479126,-91.87963194694618,362.9991005,,0.05,3540,9.0,learnable_alpha__21
-70.44936231704668,,,"{'log_mode': 'IMMUTABLE', '_type': 'table-file', 'sha256': '72eb3100d2ed97cc4e3b23833440a777a563fb98cc44c5e16118b6e211929865', '_latest_artifact_path': 'wandb-client-artifact://y1jchei9xfglvzaw8dw5sltwu5mqgj7ueew8xqonj1pymnucugabtdlter1cgovrd0b73kc5p5qtgshje5wt699u8ldchh1nmmlf9oipfji643hbjktyoju2b4bb5rgs:latest/speaker_action_distribution_table.table.json', 'artifact_path': 'wandb-client-artifact://9e4cl70v60ph9nhaaxq6zyxg4ev5i1z6z1vgqexbgeg1q8xd9i15fai3agps3e48jab1kht4m2nichda6w0iaukzmw4tmy5raqk2l13ijq7dchbzes5m8s6d4hot9irh/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_3574_72eb3100d2ed97cc4e3b.table.json', 'size': 80}",3574,1757670612.875434,25.0,-3.9538750187361194,-3.9538750187361194,,,,367.581598209,"{'artifact_path': 'wandb-client-artifact://6d0mwl58scv1lhpfuq9gakinmf2grbo8se6jhofrzceytalv3cfnxnzgz7v1xai1wrxqk8lkejzfrm3ugu10291u0c1iuepi3v46s0sjs492pzxsx3mmp3c9x7zy2v5m/listener_action_distribution_table.table.json', 'sha256': 'd3bc736190c3d965e0a61d5f5baecd51c0200176c8b44ba1279a5a1c0b142acc', 'size': 100, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3574_d3bc736190c3d965e0a6.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://hngtmb5d9nnlglxqdz0fyv4s9rl4msy4zdicqjw5bpg3omhe7xpk166719m3vj1i0qdzzcrt15lkzx61fxq4ejls0dk5uy8qperzjfk1rrbb0l77cupuxhspqyzb4nu4:latest/listener_action_distribution_table.table.json', 'nrows': 5}",0.05,3574,,learnable_alpha__21
,0.1873126327991485,0.0979773327708244,,3580,1757670613.107539,,,,-1.153467297554016,-1.5298479795455933,-60.88104141601525,367.821373709,,0.05,3580,9.0,learnable_alpha__21
,0.1354009807109832,0.0952319204807281,,3600,1757670613.5707278,,,,-1.4404377937316897,-1.4929397106170654,-55.54967279769882,368.266962542,,0.05,3600,9.0,learnable_alpha__21
-141.56689229046685,,,"{'artifact_path': 'wandb-client-artifact://kf526vlejtyvlshhabzxasrhearto0vswwv028dthh4pphlyyclultfrb53mfx8v0sswe7g9z038pno6lapsft1j8rtne8e0qfk17ikxqjkq2tsnxoncdxf6zug0qp0t/speaker_action_distribution_table.table.json', 'nrows': 3, '_latest_artifact_path': 'wandb-client-artifact://87ywwwkbz31ygyyynqhcavpq8l9pzaugsrvigwk96j0js1y7jdd2jxegm5sbn9hfptkitfh3jsuinsmp6g47o4stcherpoyqcdeyxwo8eslpaogia0axnvli0pzqk28y:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3624_5701440d3780c7f96ec9.table.json', 'size': 78, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'sha256': '5701440d3780c7f96ec94776c94d9e1a7101beb94ff690762650ba3967f5bb9e'}",3624,1757670617.9440482,25.0,-9.573604639442507,-9.573604639442507,,,,372.653988,"{'ncols': 2, 'log_mode': 'IMMUTABLE', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://4k5sy5k8qcq478w2h871ydtiqw2ftdkhfiws9jh7td9qlcgptm5u1lm1gq4t68j52xx11kf28gja8ynygwn0990n92pmhufgmgixd264vw0co5h0hvz87c7sex1dooho:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_3624_bf06921853597677d590.table.json', 'artifact_path': 'wandb-client-artifact://injqpy1cv88n9qweoreh0ec1v7x4k0beqg2brv6bmh1wdbppxkvqr3eq0i110kpir35pdgo4grn2rq8f3gbtlud0ykrwwtqjsh2dwjby7wkemwelkcigffb9btp8xunv/listener_action_distribution_table.table.json', 'sha256': 'bf06921853597677d59035b770b40155a3e6c50b55355c366b8709596ef19cae', 'size': 101}",0.05,3624,,learnable_alpha__21
,0.0995891243219375,0.0980647876858711,,3630,1757670618.179738,,,,-1.511962890625,-1.3363122940063477,-50.92239832216503,372.862286334,,0.05,3630,9.0,learnable_alpha__21
,0.1401288360357284,0.0877629742026329,,3660,1757670618.802658,,,,-1.3021643161773682,-1.1184593439102173,-55.61301030998893,373.486368084,,0.05,3660,9.0,learnable_alpha__21
,0.1510685980319976,0.0788857638835907,,3670,1757670619.012086,,,,-1.1962440013885498,-1.1146609783172607,-55.61301030998893,373.497454042,,0.05,3670,9.0,learnable_alpha__21
-153.86148524420545,,,"{'size': 80, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://z5mt0mm40w2dxh39ket5ej5fxccyshdn2nxjjwog7twan15778rr51u8sx23rcrvhqc8wz2q94292bt1d1qt4h5982h3cpjutb7ogi0tujqrax97n8ka168mohe232oo/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_3674_49fc901d65adc610ad7c.table.json', 'log_mode': 'IMMUTABLE', 'sha256': '49fc901d65adc610ad7c48225db3a4e31003f6b05235b2b247df4770628a966f', '_latest_artifact_path': 'wandb-client-artifact://tel5yfofqwdgkt1m1vykl59snzutydumi3ek6daxz8o6ysj56r7cmt5naocfzo40o4qwfjyuhssvqih7lsp6qa1opsh6lzhnc5z1od1hun99gs4pvcur96g32vni8tp9:latest/speaker_action_distribution_table.table.json'}",3674,1757670622.954581,25.0,-18.190986857411666,-18.190986857411666,,,,377.6666805,"{'_type': 'table-file', 'artifact_path': 'wandb-client-artifact://lit1v1jqgs2ixk3lhzf2pxou0sfeyf70jb1utg1rfakzww18vnrme91duqqajk7jwjp6kw21rrdwuuuvk8i6w8jberpvinmiy7uv1aurz08l5cwf5a87rlwc4m30wk5u/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://9tf88mrk7e63v42fing1kaz9gxdc2w5zt8u1omc77pl3bsjydb4lpzibog01rlylal751iywlurnzwgnbkn4bg9lyxjuvj8m5t0e8t1g1l4iftqrw0img8zrcq92u3fu:latest/listener_action_distribution_table.table.json', 'sha256': '4e3c3b9b9394563295289d1e423a3a03df5415af778bd8ed89734f0e6d040153', 'ncols': 2, 'log_mode': 'IMMUTABLE', 'nrows': 5, 'size': 101, 'path': 'media/table/listener_action_distribution_table_3674_4e3c3b9b939456329528.table.json'}",0.05,3674,,learnable_alpha__21
,0.1496231257915496,0.0832762867212295,,3690,1757670623.4014442,,,,-1.0353621244430542,-1.092335224151611,-68.52017320724148,378.083358917,,0.05,3690,9.0,learnable_alpha__21
,0.1441124081611633,0.0773340165615081,,3700,1757670623.608949,,,,-0.9737436771392822,-1.0909388065338137,-68.78602568808186,378.294322709,,0.05,3700,9.0,learnable_alpha__21
,0.1577517092227935,0.0735714435577392,,3740,1757670629.139283,,,,-1.3641655445098877,-1.339537262916565,-74.69210825551309,383.829768,,0.05,3740,9.0,learnable_alpha__21
,0.1953233182430267,0.0667373239994049,,3750,1757670629.35508,,,,-1.44607412815094,-1.3526208400726318,-74.53854078835482,384.039028209,,0.05,3750,9.0,learnable_alpha__21
,0.1610959768295288,0.0800298675894737,,3760,1757670629.5643158,,,,-1.4115025997161863,-1.3281266689300537,-74.53854078835482,384.251324209,,0.05,3760,9.0,learnable_alpha__21
,0.1527968049049377,0.0651681423187255,,3790,1757670634.8567271,,,,-1.280630350112915,-1.225228786468506,-74.80150249711895,389.540879584,,0.05,3790,9.0,learnable_alpha__21
,0.1728777587413787,0.0682678371667862,,3820,1757670635.481068,,,,-1.2235164642333984,-1.2251263856887815,-86.1554396854838,389.966279375,,0.05,3820,9.0,learnable_alpha__21
-196.94658229696577,,,"{'nrows': 3, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://c3uuwgr5p0gbt5lk3ih6ps2wc2ihlpzgiyxvs6cfe0x567xg3m2wxzzdeer98pgwpoa29p6xo6a98k39d4qp8m54i04a8khvv3q9gk5ltvfu2g3d98hr5cvxgdg6n6lk/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_3824_59700d8aaa85c66bb424.table.json', 'size': 80, 'log_mode': 'IMMUTABLE', 'sha256': '59700d8aaa85c66bb42407c1b3c640cafd36a40586bbaca809cca9df5c5c4637', '_latest_artifact_path': 'wandb-client-artifact://cjbsbmsdpc2srz0te5oautolzj9qulcl2ltx8ha6rjbwtat55yaz1q1xv48bg9twcgth0e5hs43o3f7zwkhr33mgvzye35upp6v9t4lp3xegl0xjgqdi13ecyefzvzmj:latest/speaker_action_distribution_table.table.json', 'ncols': 2}",3824,1757670640.132934,25.0,-22.226102924125367,-22.226102924125367,,,,394.841860334,"{'artifact_path': 'wandb-client-artifact://x06p953lezewze2ajw03e05p64e1g6f9tdupxan6ulc6iu62uy26bmijsocx7yqqi99tc35fz37lo3s8qqwpr8th10nx7pzjes1litab3g070ns7nnxxp92a395u0s8p/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://n5l6dbc1l0y93u7rhf9jkot58m2giy8am41q9b7nbay34ld4u3ek3s4bvcnqdbcqlalvfyhsuhsn01xxdhwo1wcep24o8oxqbvs5e3b1odaaui6jjqshavpq5qp9alnr:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'ncols': 2, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'sha256': '1829adf673f1d3ea91c052a09cbd5eef5f8f4ebca0737f7c48f5b902b6d298cd', 'size': 102, 'path': 'media/table/listener_action_distribution_table_3824_1829adf673f1d3ea91c0.table.json'}",0.05,3824,,learnable_alpha__21
,0.1891944706439972,0.0671420097351074,,3840,1757670640.5748658,,,,-1.3611558675765991,-1.2864705324172974,-98.80516168347567,395.257026709,,0.05,3840,9.0,learnable_alpha__21
,0.1185480654239654,0.0691937059164047,,3860,1757670640.99148,,,,-1.237227201461792,-1.3086503744125366,-102.31503732558872,395.673453209,,0.05,3860,9.0,learnable_alpha__21
-69.15749417162507,,,"{'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3874_01adb5bd740fe3e03188.table.json', 'log_mode': 'IMMUTABLE', 'sha256': '01adb5bd740fe3e0318897afc12d04c4cebc5a77e37ba65720be3f783542f2b5', 'artifact_path': 'wandb-client-artifact://8fvuxabt6ulu77kh535t7ur2tk03f30uycatd8gmna2txydefuohwttyajpubr5quq1j34jncl8c2e1ebkjad6v6lcaoprjmiuefj2hvvuqpbnpw0ib89x48m838hvdn/speaker_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://lhw59z9cy72djug6ma0eq9opkk17uvbkpcn0489sdru1m71rsj1jsy7t8ta9jsocj8z2f04fcadpaqm0p4stt3vu2s9d1h3hjkmncm2hkzq6hbdas9y2ozxi2zgf8pbo:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'size': 81, '_type': 'table-file'}",3874,1757670661.173095,25.0,-4.05990204886138,-4.05990204886138,,,,415.886352125,"{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://j42ytja51lsx8cn2604hpgpyai8batnhy81ood76dg0fooxtkciwsbdf5uzm5cj7ljotkrocnzppi4c39k5wksp26xpntdb6h67ghus6x8dd6e4ssdx68u5x3dgig604/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://zys1mqub6sgz8ixi8weyzcr8z2qz8fhcnx72u99uf1u1iuuf9f74108eqgqe285i7b36nhl3x0jx7fvwkhe35ubgcrb8607gj9m29yhdmnfink090vh0so1n36ba4cdk:latest/listener_action_distribution_table.table.json', 'size': 102, 'ncols': 2, 'path': 'media/table/listener_action_distribution_table_3874_e3af39273878a4da9f56.table.json', '_type': 'table-file', 'nrows': 5, 'sha256': 'e3af39273878a4da9f5604fd38009386278cb3e62817cc196460c97fd70cfce3'}",0.05,3874,,learnable_alpha__21
,0.1099895238876342,0.0639674142003059,,3890,1757670661.620596,,,,-1.293937087059021,-1.2304363250732422,-95.07409751370454,416.311006167,,0.05,3890,9.0,learnable_alpha__21
,0.1121571063995361,0.0738763138651847,,3900,1757670661.83506,,,,-1.2615861892700195,-1.2572742700576782,-93.84985557435594,416.519156209,,0.05,3900,9.0,learnable_alpha__21
,0.1426453590393066,0.0695513412356376,,3910,1757670662.043134,,,,-1.3947218656539917,-1.3277132511138916,-93.84985557435594,416.725614584,,0.05,3910,9.0,learnable_alpha__21
,0.1085184514522552,0.076970100402832,,3920,1757670662.249582,,,,-1.426636815071106,-1.3648700714111328,-93.84985557435594,416.736552209,,0.05,3920,9.0,learnable_alpha__21
